Dates,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,30y,2yr,3yr,5yr,7yr,10yr,30yr,2y spread,3y spread,5y spread,7y spread,10y spread,30y spread,TUAISP,FVAISP,TYAISP,UXYAISP,USAISP,WNAISP
12/27/2016,1.2148,1.5183,1.7605,1.9428,2.0812,2.1894,2.275,2.3448,2.4033,2.4525,2.5325,2.608,2.67,2.6888,2.6925,1.2267,1.5617,2.055,2.3635,2.5596,3.133,29.125,19.8,2.5,-9.13,-10.88,-44.1,21.218,-0.189,-12.378,-15.676,-22.623,-43.36
12/26/2016,1.2105,1.5065,1.7415,1.919,2.0485,2.169,2.254,2.3265,2.386,2.436,2.5175,2.5935,2.6555,2.6755,2.6785,1.2016,1.5372,2.0245,2.3386,2.5373,3.1138,30,20,3,-8.75,-10.25,-43.5,20.323,0.015,-12.116,-16.13,-21.966,-42.058
12/23/2016,1.2105,1.506,1.7415,1.922,2.0595,2.169,2.2565,2.3271,2.389,2.436,2.518,2.594,2.6565,2.677,2.681,1.2016,1.5372,2.0245,2.3386,2.5373,3.1138,29.875,20,3.25,-8.75,-10.38,-43.5,20.323,0.015,-12.116,-16.13,-21.966,-42.058
12/22/2016,1.2075,1.5,1.7407,1.9233,2.0645,2.1753,2.264,2.3378,2.3983,2.4492,2.5292,2.6061,2.6688,2.6871,2.691,1.1923,1.5393,2.034,2.3532,2.5515,3.1271,30.435,19.9,3,-8.95,-10.25,-43.875,19.853,-1.733,-12.648,-15.921,-21.557,-42.178
12/21/2016,1.1965,1.481,1.72,1.9063,2.0485,2.161,2.2518,2.3265,2.3887,2.4385,2.518,2.5925,2.6555,2.6725,2.677,1.1879,1.5284,2.0187,2.3407,2.5348,3.1079,29,19.05,2.88,-8.85,-9.75,-43.25,16.5,-1.086,-12.167,-15.026,-21.159,-41.595
12/20/2016,1.2008,1.4965,1.741,1.9266,2.068,2.1816,2.273,2.3475,2.4092,2.461,2.5424,2.6193,2.6829,2.7029,2.7072,1.2163,1.5579,2.0388,2.3629,2.5586,3.1396,27.805,18.375,2.75,-9.19,-9.75,-43.225,20.182,-1.027,-12.508,-15.239,-21.112,-41.946
12/19/2016,1.2,1.4915,1.7316,1.9129,2.0538,2.1683,2.2585,2.333,2.3958,2.4468,2.5286,2.6064,2.6705,2.6905,2.6953,1.2221,1.5496,2.0218,2.348,2.5382,3.1204,26.7,17.9,3.13,-8.94,-9.25,-42.625,19.517,-0.677,-12.131,-14.52,-20.644,-40.177
12/16/2016,1.2141,1.5168,1.7675,1.9575,2.0997,2.2148,2.3075,2.3827,2.4455,2.497,2.5796,2.656,2.7195,2.7406,2.7427,1.2524,1.5953,2.0654,2.4024,2.5916,3.1741,26,17,3.25,-9.63,-9.5,-43.1,19.691,-1.63,-13.426,-14.687,-21.45,-40.923
12/15/2016,1.2179,1.5205,1.7747,1.9703,2.1156,2.2288,2.3167,2.391,2.4494,2.4955,2.5723,2.643,2.7019,2.7195,2.7223,1.2738,1.6136,2.0884,2.4145,2.5967,3.1622,24.817,16,2.85,-9.68,-10.13,-44.175,19.273,-2.202,-13.571,-14.858,-21.373,-41.91
12/14/2016,1.21,1.4935,1.7288,1.9107,2.0574,2.1685,2.2608,2.3332,2.3919,2.4465,2.5292,2.6065,2.6776,2.7015,2.7078,1.2673,1.5811,2.0479,2.3748,2.5707,3.1799,22.35,14.75,0.88,-11.55,-12.75,-47.313,17.39,-2.783,-15.068,-17.241,-25.456,-45.587
12/13/2016,1.149,1.3851,1.5963,1.771,1.9101,2.0285,2.1243,2.2027,2.2728,2.3293,2.417,2.5091,2.5887,2.6178,2.6291,1.1636,1.4632,1.9091,2.2541,2.4713,3.1312,21.825,13.225,0.04,-13,-14.13,-50.375,14.092,-3.647,-16.556,-19.254,-28.257,-47.564
12/12/2016,1.1375,1.369,1.5803,1.755,1.8995,2.0218,2.1245,2.2096,2.2828,2.3413,2.4375,2.5299,2.6135,2.6456,2.6576,1.1411,1.4051,1.8857,2.2468,2.4712,3.1538,22.501,17.313,1.25,-12.33,-13,-49.725,15.48,-2.549,-15.904,-18.54,-27.348,-47.31
12/9/2016,1.134,1.3673,1.5808,1.7589,1.9025,2.0236,2.1253,2.2078,2.2765,2.336,2.4288,2.5195,2.6005,2.6315,2.6435,1.1329,1.4213,1.8906,2.2541,2.4675,3.1529,23.55,15.8,1.25,-12.93,-13.5,-51.063,18.768,-3.034,-16.922,-20.09,-29.854,-49.739
12/8/2016,1.1212,1.3392,1.5399,1.7092,1.8463,1.9655,2.0628,2.1447,2.2123,2.2697,2.3625,2.452,2.5363,2.567,2.5797,1.1102,1.3871,1.8374,2.1978,2.4071,3.1053,22.974,15.375,0.75,-13.88,-13.75,-52.6,17.414,-4.102,-17.751,-21.285,-31.181,-50.421
12/7/2016,1.1125,1.3203,1.5085,1.666,1.7947,1.905,1.9971,2.0722,2.1369,2.1898,2.2788,2.3658,2.4426,2.4729,2.484,1.094,1.3594,1.7895,2.1371,2.3401,3.0224,22.342,14.875,0.5,-14.18,-15.13,-54,16.981,-4.166,-17.888,-22.409,-32.306,-52.057
12/6/2016,1.1195,1.3421,1.5441,1.7075,1.8383,1.9526,2.0468,2.1245,2.189,2.2442,2.3329,2.4203,2.498,2.529,2.5411,1.1139,1.3919,1.834,2.1832,2.3887,3.0788,22.56,14.975,0.5,-13.73,-14.58,-53.75,17.163,-4.195,-17.267,-21.729,-30.907,-51.089
12/5/2016,1.115,1.339,1.5423,1.7062,1.8409,1.9542,2.0469,2.1238,2.1874,2.2416,2.3256,2.4131,2.4878,2.5179,2.5275,1.1198,1.4025,1.8456,2.1929,2.3941,3.064,21.648,13.7,-0.55,-14.74,-15.38,-53.813,16.661,-5.533,-18.426,-22.297,-30.979,-51.163
12/2/2016,1.1005,1.3105,1.508,1.6767,1.812,1.929,2.026,2.1024,2.1709,2.2264,2.3151,2.4011,2.4776,2.5081,2.5191,1.0957,1.3775,1.8208,2.1783,2.3831,3.0615,21.225,12.925,-0.93,-15.48,-15.88,-54.5,16.335,-6.05,-19.017,-22.677,-32.282,-51.923
12/1/2016,1.1185,1.3475,1.559,1.7349,1.8743,1.991,2.087,2.1663,2.2325,2.2868,2.3709,2.4523,2.5269,2.555,2.5641,1.147,1.4365,1.8982,2.2488,2.4481,3.1085,19.98,12.163,-2.63,-16.17,-16.3,-54.5,14.443,-7.975,-20.069,-23.523,-33.007,-52.15
11/30/2016,1.1028,1.3203,1.5195,1.6829,1.8142,1.9295,2.0208,2.0967,2.1614,2.2141,2.2985,2.3814,2.4543,2.4846,2.4934,1.113,1.3925,1.842,2.1904,2.3809,3.0337,20.137,12.375,-2.56,-17.05,-16.81,-54.025,14.839,-8.099,-20.848,-23.831,-32.227,-51.725
11/29/2016,1.086,1.2879,1.4723,1.6246,1.749,1.854,1.9398,2.0128,2.0733,2.1248,2.2059,2.2859,2.3593,2.3871,2.3987,1.0871,1.3404,1.7746,2.1033,2.291,2.9459,19.934,13.113,-2.5,-16.04,-16.75,-54.875,15.925,-6.717,-18.454,-21.724,-30.969,-54.873
11/28/2016,1.0973,1.3025,1.4887,1.6443,1.7703,1.8764,1.9634,2.0361,2.0964,2.147,2.2285,2.309,2.3797,2.4089,2.4195,1.099,1.3591,1.7894,2.1202,2.3124,2.9755,20.025,12.775,-1.95,-15.85,-16.5,-55.575,16.594,-5.591,-17.392,-21.754,-30.976,-54.61
11/25/2016,1.1134,1.3305,1.526,1.6865,1.817,1.917,2.0055,2.0766,2.1305,2.184,2.2615,2.3375,2.4065,2.433,2.441,1.1168,1.3941,1.8354,2.1758,2.3572,3.0045,21.121,12.9,-2.25,-16.85,-17.25,-56.5,16.702,-6.878,-19.77,-24.48,-32.939,-57.919
11/24/2016,1.117,1.34,1.537,1.686,1.8015,1.901,1.994,2.069,2.126,2.1775,2.2565,2.3337,2.4039,2.431,2.4394,1.1228,1.393,1.8321,2.1697,2.3498,3.0207,19.5,11.75,-3,-16.75,-18,-58,16.315,-6.973,-18.604,-23.668,-32.471,-56.765
11/23/2016,1.104,1.3145,1.509,1.6735,1.8036,1.9075,1.9923,2.06,2.1208,2.1715,2.2515,2.329,2.4015,2.4296,2.4428,1.1228,1.393,1.8321,2.1616,2.3498,3.0207,18.925,11.525,-2.98,-18.63,-18,-57.975,16.315,-6.973,-18.604,-23.668,-32.471,-56.765
11/22/2016,1.0824,1.2779,1.4691,1.6255,1.755,1.8604,1.9463,2.0213,2.0854,2.1332,2.2219,2.3016,2.3767,2.4085,2.4205,1.0871,1.3464,1.7762,2.1141,2.3119,2.9996,19.12,11.975,-2.25,-16.63,-18,-57.75,15.677,-5.46,-18.527,-23.835,-32.717,-57.141
11/21/2016,1.0793,1.284,1.477,1.6371,1.7671,1.8743,1.9643,2.0375,2.0993,2.1484,2.2297,2.3095,2.3825,2.4118,2.4208,1.0683,1.3407,1.7691,2.109,2.3154,2.9924,21.197,13.475,-0.25,-14.8,-16.75,-57.25,17.612,-4.181,-16.693,-22.88,-31.462,-55.661
11/18/2016,1.0805,1.2993,1.4993,1.673,1.8135,1.9258,2.0173,2.0913,2.1523,2.2033,2.2827,2.3623,2.4343,2.4603,2.4698,1.0678,1.3565,1.7975,2.1559,2.3548,3.0296,22.975,14,1.63,-13.73,-15.21,-55.9,17.293,-3.554,-16.147,-22.278,-29.569,-53.57
11/17/2016,1.0713,1.279,1.4675,1.6274,1.7602,1.8673,1.9582,2.0343,2.0954,2.1485,2.2335,2.319,2.3983,2.4299,2.4431,1.0461,1.3233,1.7362,2.091,2.3026,3.0117,23.013,14.375,2.13,-13.71,-15.38,-56.875,17.637,-3.753,-15.657,-22.144,-31.795,-55.342
11/16/2016,1.0475,1.2398,1.4208,1.574,1.6975,1.8042,1.8945,1.9672,2.0288,2.0804,2.161,2.2403,2.3178,2.3478,2.3576,1.0051,1.2774,1.6707,2.0169,2.2225,2.9221,23.395,14.125,2.75,-12.41,-14.25,-56.375,18.059,-2.899,-14.111,-20.266,-30.861,-54.292
11/15/2016,1.044,1.2358,1.422,1.5703,1.6925,1.7995,1.8894,1.9662,2.0311,2.0834,2.1706,2.2577,2.3421,2.3775,2.3909,0.9926,1.2691,1.6588,2.0045,2.2189,2.9555,24.253,15.075,3.38,-11.73,-13.5,-56.375,19.035,-1.613,-12.799,-19.427,-30.452,-54.535
11/14/2016,1.0505,1.2445,1.4371,1.598,1.7268,1.836,1.9318,2.0124,2.0795,2.1375,2.2288,2.3193,2.4078,2.4455,2.4623,1.0023,1.2796,1.6819,2.0412,2.2614,3.0117,23.75,15.625,4.63,-11.03,-12.65,-55.025,19.17,-0.337,-11.614,-17.742,-27.883,-52.295
11/11/2016,1.0158,1.1855,1.3595,1.475,1.5781,1.713,1.7779,1.8886,1.959,2.02,2.119,2.222,2.2962,2.368,2.379,0.9151,1.1674,1.5571,1.9188,2.1501,2.935,24.688,16.813,4.75,-11.25,-13,-56.5,20.898,-1.683,-12.781,-19.28,-31.587,-56.916
11/10/2016,1.0118,1.1725,1.3393,1.4858,1.6065,1.7143,1.8078,1.89,1.9595,2.019,2.1185,2.2207,2.3218,2.368,2.3908,0.9151,1.1674,1.5571,1.9188,2.1501,2.9549,25.379,17.288,4.85,-11.2,-13.15,-56.688,20.964,0.82,-11.72,-18.339,-27.795,-52.463
11/9/2016,1.0048,1.1438,1.2788,1.408,1.5281,1.627,1.7175,1.7975,1.8668,1.9272,2.0255,2.1243,2.225,2.2718,2.294,0.8901,1.1142,1.4724,1.8191,2.0571,2.8456,25.05,16.3,5.63,-10.28,-13.13,-55.275,20.945,1.64,-10.7,-16.349,-24.011,-51.095
11/8/2016,0.9978,1.0985,1.1878,1.277,1.3669,1.4518,1.5306,1.6013,1.6645,1.72,1.81,1.9078,2.0037,2.0472,2.0683,0.8539,1.0162,1.3265,1.6393,1.8547,2.6156,24.286,17,4,-10.64,-13.4,-54.875,20.626,1.651,-10.934,-16.682,-24.893,-51.012
11/7/2016,0.9845,1.0726,1.1553,1.2438,1.3286,1.4153,1.4975,1.5708,1.6339,1.69,1.7848,1.884,1.9843,2.0287,2.0513,0.8178,0.9756,1.2874,1.6012,1.8261,2.6021,25.449,18.025,4.08,-10.62,-13.68,-54.938,22.132,1.876,-10.659,-16.992,-25.296,-51.108
11/4/2016,0.9592,1.0335,1.1094,1.1903,1.2693,1.3593,1.4413,1.5155,1.5813,1.6395,1.7365,1.8379,1.9405,1.9878,2.0127,0.7838,0.9351,1.2321,1.5397,1.7762,2.561,24.7,17.063,3.63,-10.05,-13.88,-55,21.352,1.783,-10.525,-16.846,-25.466,-50.959
11/3/2016,0.97,1.0502,1.1285,1.2143,1.2998,1.388,1.4713,1.5466,1.613,1.6703,1.7705,1.8743,1.979,2.029,2.0545,0.8055,0.9595,1.2646,1.58,1.8115,2.6004,24.15,16.8,3.38,-10.89,-14.21,-54.75,19.533,1.366,-11.128,-17.698,-25.067,-51.1
11/2/2016,0.9665,1.0481,1.1255,1.2085,1.2951,1.3842,1.4671,1.5413,1.6056,1.663,1.7595,1.8603,1.962,2.009,2.0325,0.8174,0.9649,1.263,1.58,1.8025,2.5672,22.79,15.875,3.15,-11.3,-14.13,-53.5,18.66,0.884,-11.676,-17.647,-24.558,-49.666
11/1/2016,0.9817,1.07,1.1496,1.2354,1.3222,1.4096,1.4917,1.5658,1.6296,1.6858,1.7795,1.8778,1.9753,2.0186,2.0403,0.8311,0.9838,1.2921,1.6108,1.8274,2.5774,23.625,16.525,2.75,-12.05,-14.13,-53.775,18.445,0.356,-12.401,-17.924,-24.827,-50.049
10/31/2016,0.9885,1.0805,1.162,1.2463,1.331,1.4165,1.4953,1.567,1.629,1.6839,1.7768,1.8736,1.972,2.0155,2.0378,0.8409,0.9892,1.3067,1.6155,1.8255,2.5798,23.575,17.15,2.5,-12.13,-14.25,-54.25,18.137,0.473,-12.463,-17.735,-25.077,-50.432
10/28/2016,0.9923,1.0871,1.1742,1.261,1.3488,1.4346,1.5147,1.5859,1.65,1.7064,1.8005,1.9007,2.0015,2.0467,2.0697,0.8526,1.0027,1.3245,1.6345,1.8468,2.6154,23.292,16.9,2.25,-12.17,-14.25,-54.525,18.12,0.287,-12.391,-17.483,-24.892,-51.133
10/27/2016,1.0052,1.107,1.1963,1.2833,1.3684,1.4513,1.525,1.593,1.6528,1.7068,1.7995,1.897,1.996,2.0418,2.0633,0.8863,1.0375,1.3473,1.6434,1.8536,2.6138,22.155,15.5,2,-12.01,-14.75,-55,17.211,-0.338,-12.615,-18.34,-25.362,-51.578
10/26/2016,1.0034,1.0944,1.174,1.251,1.3269,1.401,1.472,1.536,1.5931,1.6448,1.7341,1.829,1.9255,1.97,1.9925,0.8685,1.0134,1.304,1.5854,1.7931,2.5412,22.506,15.813,2.25,-11.55,-14.88,-55,17.767,0.404,-12.115,-18.566,-25.239,-51.496
10/25/2016,0.9978,1.0837,1.155,1.2265,1.2958,1.3656,1.4315,1.4926,1.5476,1.5976,1.6855,1.7771,1.874,1.9176,1.9381,0.8523,0.9946,1.2742,1.5492,1.756,2.4985,22.888,15.85,2.13,-11.83,-15.88,-56.125,18.631,0.311,-12.41,-19.312,-26.661,-52.946
10/24/2016,0.994,1.0808,1.1533,1.2245,1.2961,1.3667,1.4343,1.4952,1.551,1.6033,1.6902,1.7862,1.8834,1.9296,1.9519,0.8399,0.9946,1.2742,1.5539,1.7647,2.5171,23.956,15.65,2.13,-12.19,-16.38,-56.625,18.508,-0.305,-12.566,-19.972,-27.389,-53.735
10/21/2016,0.9835,1.0604,1.1273,1.1966,1.2647,1.3372,1.4047,1.468,1.5231,1.5751,1.6637,1.7593,1.8563,1.9007,1.9244,0.8234,0.9786,1.2428,1.5275,1.7347,2.4846,23.303,14.8,2.25,-12.38,-16.13,-56.125,17.706,-0.535,-12.819,-19.578,-26.991,-53.343
10/20/2016,0.9805,1.0598,1.131,1.2048,1.2777,1.3525,1.4222,1.4854,1.5432,1.5955,1.6839,1.7787,1.8773,1.9218,1.9436,0.819,0.9787,1.2525,1.5465,1.7556,2.5039,23.95,15.075,2.4,-12.53,-16.13,-56.25,17.236,-1.146,-13.197,-19.904,-27.301,-53.441
10/19/2016,0.9585,1.0315,1.0997,1.1721,1.2457,1.3222,1.3951,1.4618,1.5218,1.5758,1.6678,1.766,1.867,1.9138,1.9386,0.7946,0.9521,1.2262,1.5273,1.7432,2.5069,23.35,14.625,1.88,-13.13,-16.88,-56.875,16.769,-1.908,-13.992,-20.608,-28.497,-54.024
10/18/2016,0.951,1.026,1.0963,1.1695,1.2444,1.3191,1.3919,1.4578,1.518,1.5717,1.6645,1.764,1.8665,1.9132,1.9381,0.7986,0.9548,1.2245,1.5248,1.7379,2.5054,22.625,14.025,1.88,-13.38,-16.75,-56.875,15.209,-1.938,-14.124,-20.595,-28.292,-53.848
10/17/2016,0.9585,1.041,1.117,1.1943,1.2725,1.3482,1.4213,1.4873,1.5465,1.599,1.6905,1.7893,1.8886,1.9355,1.9595,0.8147,0.9734,1.2539,1.5511,1.766,2.5216,22.462,14.188,1.75,-13.09,-16.76,-56.25,14.865,-1.681,-13.913,-20.601,-28.045,-53.427
10/14/2016,0.9757,1.0643,1.1435,1.2205,1.298,1.3753,1.449,1.5136,1.5748,1.6285,1.7222,1.8222,1.9248,1.9718,1.9951,0.8348,1.0027,1.2866,1.5894,1.7977,2.5583,22.773,13.925,1.25,-14.35,-16.95,-56.325,15.398,-2.276,-14.755,-20.903,-28.435,-53.68
10/13/2016,0.9823,1.0645,1.1346,1.204,1.2736,1.3432,1.4104,1.4715,1.527,1.577,1.6648,1.7586,1.8556,1.8984,1.9226,0.8345,0.9947,1.2586,1.5484,1.7411,2.4768,22.888,13.625,1.5,-13.94,-16.5,-55.625,14.957,-2.908,-14.543,-20.295,-27.645,-52.901
10/12/2016,0.996,1.0869,1.1598,1.2314,1.3008,1.3713,1.4383,1.5012,1.5555,1.6056,1.6933,1.7876,1.8833,1.9271,1.9494,0.8585,1.0109,1.2912,1.5819,1.7692,2.4991,22.605,14.575,0.75,-14.46,-16.5,-55,15.435,-2.68,-14.959,-20.046,-27.132,-52.076
10/11/2016,1.0055,1.1005,1.174,1.2435,1.3114,1.3781,1.4425,1.5022,1.5568,1.6042,1.6915,1.7855,1.8802,1.924,1.9465,0.8664,1.0162,1.2944,1.5818,1.7638,2.5014,23.179,15.65,1.43,-14.13,-16.04,-55.563,15.964,-1.733,-14.657,-20.258,-27.823,-52.505
10/10/2016,1.0047,1.101,1.178,1.2255,1.3268,1.335,1.46,1.5198,1.541,1.6228,1.7089,1.8011,1.8954,1.9387,1.9597,0.8301,0.978,1.2551,1.5435,1.7181,2.4508,23.55,15.825,1.25,-14.68,-16.25,-55.825,16.19,-4.956,-19.86,-23.117,-32.893,-54.51
10/7/2016,0.9835,1.0676,1.1375,1.2031,1.2689,1.3346,1.397,1.4563,1.5087,1.556,1.6418,1.7335,1.8278,1.8718,1.8925,0.8301,0.978,1.2551,1.5435,1.7181,2.4508,23.55,15.825,1.35,-14.68,-16.25,-55.825,17.052,-2.039,-15.335,-20.506,-28.369,-53.179
10/6/2016,0.9925,1.086,1.1585,1.2275,1.2925,1.3601,1.4228,1.4805,1.5346,1.5826,1.6663,1.7568,1.8496,1.8913,1.9121,0.8496,0.9885,1.2776,1.5671,1.7372,2.4538,23.406,16.95,1.5,-14.54,-15.5,-54.25,17.631,-1.56,-14.944,-19.816,-26.687,-51.651
10/5/2016,0.9847,1.0661,1.1315,1.1935,1.2565,1.324,1.3884,1.4483,1.5028,1.552,1.6382,1.729,1.8252,1.868,1.8896,0.8316,0.9586,1.2434,1.5289,1.7021,2.4234,23.424,17.213,1.38,-14.29,-15.25,-53.5,18.413,-0.669,-14.355,-19.412,-25.252,-50.425
10/4/2016,0.9705,1.0495,1.1135,1.177,1.2426,1.3086,1.3726,1.4325,1.4882,1.5381,1.624,1.7141,1.8097,1.8517,1.8733,0.8215,0.9424,1.2271,1.5098,1.6864,2.4098,22.61,16.975,1.5,-13.88,-15,-53.75,17.849,-0.628,-13.901,-19.171,-25.467,-50.311
10/3/2016,0.9565,1.0248,1.082,1.1391,1.1985,1.2614,1.3208,1.3776,1.4299,1.477,1.5614,1.6514,1.7421,1.7864,1.8073,0.7916,0.9019,1.1784,1.4505,1.6221,2.3397,23.382,17.75,2,-13.18,-14.5,-53.25,18.502,0.326,-12.906,-18.585,-25.165,-49.866
9/30/2016,0.946,1.013,1.0685,1.1228,1.1813,1.2415,1.301,1.3578,1.409,1.4555,1.5378,1.6255,1.7178,1.7585,1.7794,0.7619,0.875,1.1492,1.4221,1.5944,2.3154,24.919,19.2,3.01,-12.14,-14.04,-53.813,20.699,2.043,-12.048,-17.871,-25.74,-50.321
9/29/2016,0.932,0.9928,1.0443,1.0965,1.1505,1.2085,1.2683,1.3214,1.3704,1.42,1.5009,1.5878,1.677,1.7173,1.7375,0.7342,0.8375,1.1169,1.3891,1.5599,2.2767,25.522,20.325,3.13,-12.38,-14.13,-54,21.579,2.564,-11.717,-17.914,-25.202,-50.386
9/28/2016,0.9325,0.9967,1.0495,1.103,1.1569,1.216,1.2728,1.3273,1.3763,1.4225,1.5036,1.5881,1.6777,1.7183,1.74,0.7559,0.8616,1.1347,1.3987,1.5719,2.2913,23.537,18.725,2.33,-12.82,-15,-55.25,20.49,2.027,-12.505,-18.749,-26.472,-51.721
9/27/2016,0.938,0.9985,1.0498,1.0977,1.1505,1.207,1.2605,1.3135,1.3628,1.408,1.4879,1.5737,1.6636,1.7055,1.728,0.7421,0.8509,1.1119,1.3845,1.5564,2.2774,25.476,19.763,3.75,-12.54,-14.9,-55,22.062,2.212,-12.434,-18.641,-26.705,-52.038
9/26/2016,0.933,0.994,1.043,1.0965,1.1517,1.2108,1.2698,1.3269,1.3785,1.4263,1.5115,1.6035,1.7,1.7463,1.7703,0.7336,0.8563,1.1184,1.3963,1.5839,2.3205,25.772,18.525,3.25,-12.71,-15.75,-55,20.885,1.634,-13.215,-19.899,-27.438,-52.465
9/23/2016,0.947,1.0153,1.0733,1.1283,1.187,1.2484,1.307,1.3627,1.4158,1.4629,1.5471,1.6383,1.733,1.7773,1.8008,0.754,0.8857,1.156,1.4368,1.6184,2.3471,25.875,18.625,2.88,-13.13,-15.63,-54.625,19.929,0.786,-13.669,-20.01,-27.36,-51.805
9/22/2016,0.955,1.0253,1.0825,1.1373,1.192,1.2518,1.3085,1.3609,1.4128,1.4585,1.5408,1.6295,1.721,1.7638,1.786,0.7703,0.9043,1.1642,1.4438,1.6183,2.3353,25.269,17.55,2.63,-13.6,-16.13,-55.125,19.234,-0.1,-14.234,-20.628,-27.966,-52.107
9/21/2016,0.963,1.0363,1.0993,1.1587,1.2199,1.284,1.346,1.4025,1.4553,1.5035,1.5875,1.6768,1.7693,1.8115,1.835,0.7744,0.9123,1.187,1.4724,1.6511,2.3738,26.05,18.625,3.13,-12.7,-14.88,-53.725,19.388,0.789,-12.974,-18.932,-26.059,-50.935
9/20/2016,0.9638,1.037,1.1001,1.164,1.2292,1.2986,1.3655,1.4276,1.4833,1.535,1.6235,1.7165,1.8148,1.861,1.885,0.7743,0.9149,1.2001,1.501,1.6892,2.4316,26.136,18.275,2.85,-13.75,-15.63,-54.75,20.195,0.227,-14.182,-20.089,-26.693,-51.673
9/19/2016,0.9615,1.038,1.1059,1.1725,1.241,1.3081,1.3763,1.4385,1.4945,1.546,1.6345,1.7315,1.8283,1.8729,1.898,0.7784,0.9255,1.2197,1.5249,1.7118,2.4551,25.688,17.863,2,-14.9,-16.63,-55.75,19.208,-0.492,-15.338,-21.184,-27.514,-52.619
9/16/2016,0.9428,1.015,1.0803,1.1475,1.2196,1.2855,1.3528,1.4153,1.4725,1.5243,1.6153,1.7125,1.8128,1.8588,1.8858,0.7621,0.9015,1.1984,1.4985,1.6926,2.4452,25.025,17.6,1.63,-14.7,-16.81,-55.938,18.302,-0.784,-15.151,-21.446,-27.77,-52.964
9/15/2016,0.929,0.9893,1.0513,1.1203,1.192,1.2661,1.3389,1.4055,1.4645,1.5203,1.6156,1.7181,1.8211,1.874,1.9008,0.7258,0.8671,1.1787,1.4889,1.6907,2.4627,26.121,18.438,1.25,-14.95,-17.13,-56.175,19.793,-1.212,-15.996,-21.657,-27.361,-53.306
9/14/2016,0.938,1.0096,1.0743,1.143,1.212,1.2846,1.3547,1.4188,1.475,1.5278,1.6197,1.7183,1.8177,1.8659,1.8914,0.758,0.9015,1.2064,1.5103,1.6976,2.4497,24.925,17,0.63,-15.8,-17,-55.75,19.306,-2.003,-16.363,-21.267,-27.171,-52.581
9/13/2016,0.9615,1.0413,1.11,1.1798,1.2508,1.3229,1.3918,1.455,1.5125,1.5655,1.6534,1.746,1.8433,1.8871,1.9112,0.7982,0.9491,1.2455,1.5508,1.7271,2.4634,24.05,15.825,0.5,-15.69,-16.35,-55.063,19.036,-2.383,-16.353,-21.117,-26.589,-51.942
9/12/2016,0.957,1.0253,1.085,1.1473,1.2105,1.278,1.3435,1.4049,1.458,1.5075,1.5935,1.6835,1.7783,1.8212,1.8445,0.7701,0.9075,1.1965,1.4911,1.6629,2.3909,25.334,17.55,1.38,-14.97,-15.63,-54.75,20.232,-1.305,-15.179,-20.598,-25.991,-51.27
9/9/2016,0.9743,1.0507,1.1139,1.1758,1.2383,1.3048,1.367,1.4226,1.477,1.5245,1.6076,1.697,1.7897,1.8326,1.855,0.7821,0.9237,1.2225,1.5125,1.6749,2.3946,26.716,18.85,1.63,-14.65,-15.31,-54.063,21.479,-0.997,-14.851,-20.032,-25.751,-51.092
9/8/2016,0.961,1.0293,1.0825,1.136,1.1889,1.2466,1.3035,1.3575,1.403,1.447,1.5265,1.611,1.7018,1.7428,1.764,0.7699,0.8961,1.1769,1.4506,1.599,2.3036,25.762,18.35,1.13,-14.98,-15.38,-54,20.446,-1.227,-15.426,-20.679,-25.473,-50.555
9/7/2016,0.9303,0.9895,1.0353,1.084,1.1364,1.1918,1.2478,1.2995,1.3458,1.3893,1.468,1.5525,1.6403,1.6808,1.701,0.734,0.8553,1.1234,1.3891,1.5391,2.2349,25.282,17.875,1.13,-14.38,-14.88,-53.438,20.048,-0.331,-14.984,-20.68,-23.348,-49.084
9/6/2016,0.9253,0.9833,1.0298,1.079,1.1328,1.1908,1.2473,1.2975,1.346,1.3898,1.466,1.5488,1.634,1.6725,1.6923,0.7281,0.8417,1.1169,1.3844,1.534,2.2241,25.192,18.75,1.38,-13.82,-14.5,-53.25,20.339,-0.145,-14.212,-20.291,-23.369,-48.871
9/5/2016,0.9582,1.044,1.105,1.1532,1.22,1.261,1.3185,1.3699,1.4091,1.4564,1.5284,1.6036,1.682,1.731,1.74,0.7858,0.9092,1.1914,1.4624,1.6024,2.2782,25,18.963,2.75,-14,-14,-53.25,20.448,-0.453,-14.424,-19.446,-23.781,-49.149
9/2/2016,0.9593,1.0395,1.0995,1.1548,1.2083,1.2668,1.322,1.3733,1.4208,1.462,1.5345,1.6123,1.692,1.7285,1.7465,0.7858,0.9092,1.1914,1.4624,1.6024,2.2782,25.075,18.963,1.5,-14.15,-14,-53.1,20.448,-0.453,-14.424,-19.446,-23.781,-49.149
9/1/2016,0.9528,1.0345,1.0966,1.1528,1.2051,1.2594,1.3108,1.3584,1.4006,1.439,1.5065,1.578,1.6536,1.6855,1.7015,0.7816,0.9005,1.1799,1.4339,1.5681,2.2299,25.124,19.5,2.63,-12.46,-13,-53,21.021,0.449,-13.149,-18.394,-23.107,-48.887
